Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,Advice 1,Advice 2,Advice 3
30/12/2024 12:59,1,Stock Broker,2,130000,190000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,58000.0,51000.0,No,81000,"85,000",37,42.63157895,General Finance,Consult a financial advisor,,0.743119266,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.
30/12/2024 12:44,1,Cleark (Government),2,170000,200000,"Salary, Investments, Self-owned business",pension,Yes,no,,,48000.0,57000.0,No,95000,"90,000",49,47.5,General Finance,Consult a financial advisor,,0.904761905,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
04/01/2025 23:10,1,Store keeper,4,200000,500000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,76000.0,172500.0,Yes.i  Want to save more,251500,75000,36,50.3,General Finance,Consult a financial advisor,,1.012072435,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",Grow emergency savings (3–6 months of expenses).,Automate savings to avoid lifestyle inflation.,Allocate 20% to foreign currency FD (USD/EUR).
05/01/2025 00:09,1,Stagehand,3,40000,90000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,13500.0,67500.0,No,9000,"250,000",32,10.0,General Finance,Consult a financial advisor,,0.111111111,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:48,1,Chemical Lab Technician,4,35000,180000,"Salary, Pension",pension,Yes,no,,,21000.0,99500.0,No,59500,65000,48,33.05555556,General Finance,Consult a financial advisor,,0.493775934,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Boost retirement contributions,Free public healthcare: Use government clinics to avoid private hospital costs.
30/12/2024 12:34,1,Hotel Manager,4,160000,225000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,67000.0,122500.0,No,35500,80 000,24,15.77777778,General Finance,Consult a financial advisor,,0.187335092,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Start a retirement fund (EPF/ETF) early for compound growth.
29/12/2024 17:00,1,Material Engineer,2,160000,250000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,52000.0,101500.0,No,96500,"8,000",26,38.6,General Finance,Consult a financial advisor,,0.628664495,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Buy discounted items as much as possible,Avoid impulsive spending on gadgets; prioritize small emergency funds.
10/01/2025 19:40,1,Senior civil Engineer,4,375000,375000,"Freelancing, Brand endorsements",pension,Yes,no,,,40000.0,292500.0,No,42500,75000,50,11.33333333,General Finance,Consult a financial advisor,,0.127819549,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Boost retirement contributions,Free public healthcare: Use government clinics to avoid private hospital costs.
04/01/2025 23:10,0,Retired,5,170000,170000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,17000.0,148500.0,No,4500,80000,39,2.647058824,General Finance,Consult a financial advisor,,0.027190332,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",2–3 months a year to ban non-essential purchases.,"Avoid seettu (rotating savings group). If desperate, try with a trusted group","Grow a home garden to reduce food costs or collect free seasonal produce (jackfruit, coconuts) from public spaces."
27/12/2024 20:57,1,Lighting Technician,2,150000,350000,"Salary, Investments, Rental income",pension,Yes,no,,,77000.0,197500.0,No,75500,"90,000",38,21.57142857,General Finance,Consult a financial advisor,,0.275045537,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.
30/12/2024 12:59,1,Store keeper,5,70000,140000,"Salary, Investments, Self-owned business",,Yes,no,,,24000.0,108500.0,No,7500,40 000,54,5.357142857,General Finance,Consult a financial advisor,,0.056603774,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
30/12/2024 12:18,0,,2,100000,140000,"Freelancing, Brand endorsements",pension,No,no,,,30000.0,105000.0,No,5000,"85,000",49,3.571428571,General Finance,Consult a financial advisor,,0.037037037,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Start an emergency fund. Aim for 5–6 months of expenses (even LKR 80,000 can prevent borrowing during crises).","Avoid seettu (rotating savings group). If desperate, try with a trusted group",Buy groceries in bulk with neighbours/friends and split costs—saves on unit price.
29/12/2024 17:12,1,Electrical Engineering Tech,3,70000,180000,"Freelancing, Brand endorsements",,No,no,,,26500.0,91500.0,No,62000,65000,34,34.44444444,General Finance,Consult a financial advisor,,0.525423729,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Buy discounted items as much as possible,Avoid impulsive spending on gadgets; prioritize small emergency funds.
04/01/2025 23:06,1,Deputy General Manager (Construction),5,60000,160000,Salary,pension,No,no,,,18500.0,81000.0,No,60500,70 000,34,37.8125,General Finance,Consult a financial advisor,,0.608040201,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Buy discounted items as much as possible,Avoid impulsive spending on gadgets; prioritize small emergency funds.
27/12/2024 20:54,1,Model,2,180000,280000,"Salary, Commission, Investments",,Yes,no,,,48000.0,155000.0,No,77000,300000,22,27.5,General Finance,Consult a financial advisor,,0.379310345,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Start a retirement fund (EPF/ETF) early for compound growth.
30/12/2024 12:59,1,Technical officer,3,250000,450000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,73000.0,140000.0,No,237000,"30,000",21,52.66666667,General Finance,Consult a financial advisor,,1.112676056,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Automate savings to avoid lifestyle inflation.,Avoid Luxury spending: Resist splurging on cars/property without ROI.,Avoid impulsive spending on gadgets; prioritize small emergency funds.
30/12/2024 12:23,1,Sales Manager,4,80000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,31000.0,92500.0,No,26500,20 000,27,17.66666667,General Finance,Consult a financial advisor,,0.214574899,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for marriage, children, or housing.",Avoid high-interest debt/ loan sharks (common in informal lending).,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:59,1,Diagnostic Technician,3,65000,130000,"Salary, Freelancing",,Yes,no,,,22500.0,100500.0,No,7000,50 000,54,5.384615385,General Finance,Consult a financial advisor,,0.056910569,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
04/01/2025 23:10,1,Draftsman,4,170000,260000,"Salary, Self-owned business",,Yes,no,,,38000.0,127500.0,No,94500,120 000,44,36.34615385,General Finance,Consult a financial advisor,,0.570996979,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.
30/12/2024 12:26,1,Stock Broker,4,140000,200000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,74000.0,102000.0,No,24000,"8,000",51,12.0,General Finance,Consult a financial advisor,,0.136363636,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Free public healthcare: Use government clinics to avoid private hospital costs.,Start an emergency fund (aim for 1–4 months of expenses),Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.
04/01/2025 22:30,1,Senior insurance Executive,2,380000,380000,"Freelancing, Brand endorsements",pension,Yes,no,,,94000.0,212500.0,No,73500,200 000,21,19.34210526,General Finance,Consult a financial advisor,,0.239804241,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Start a retirement fund (EPF/ETF) early for compound growth.
30/12/2024 12:18,0,,2,140000,170000,"Salary, Pension",,Yes,no,,,37500.0,126000.0,No,6500,65000,56,3.823529412,General Finance,Consult a financial advisor,,0.039755352,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
30/12/2024 12:44,1,Supervisor,5,150000,220000,"Salary, Investments, Rental income",,Yes,no,,,75000.0,133500.0,No,11500,"60,000",25,5.227272727,General Finance,Consult a financial advisor,,0.055155875,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for short-term goals (e.g., education, relocation).","Start an emergency fund. Aim for 1–3 months of expenses (even LKR 50,000 can prevent borrowing during crises).","Repair, don’t replace: Fix appliances/clothing instead of buying new ones."
30/12/2024 12:34,1,Buying Agent,3,140000,220000,"Salary, Investments, Rental income",pension,Yes,no,,,57000.0,106500.0,No,56500,60000,56,25.68181818,General Finance,Consult a financial advisor,,0.345565749,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Shift savings to senior citizen savings schemes (e.g., NSB).",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Free public healthcare: Use government clinics to avoid private hospital costs.
30/12/2024 12:30,1,Insurance Manager,3,120000,250000,"Salary, Investments, Rental income",,Yes,no,,,22000.0,173500.0,No,54500,90 000,29,21.8,General Finance,Consult a financial advisor,,0.278772379,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save to build income diversity (side hustles, freelancing, or overseas jobs).",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Buy discounted items as much as possible
04/01/2025 23:10,1,Compliance Specialist,5,70000,150000,"Salary, Pension",,Yes,no,,,10500.0,126500.0,Yes,13000,"60,000",27,8.666666667,General Finance,Consult a financial advisor,,0.094890511,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
10/01/2025 19:40,1,Draftsperson,3,130000,195000,"Freelancing, Brand endorsements",pension,Yes,no,,,35000.0,134000.0,No,26000,90 000,23,13.33333333,General Finance,Consult a financial advisor,,0.153846154,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for short-term goals (e.g., education, relocation).",Start a retirement fund (EPF/ETF) early for compound growth.,"Monetize hobbies (e.g., crafting, tutoring) for extra income and save this income."
29/12/2024 17:15,1,Hotel Manager,3,180000,180000,Salary,pension,Yes,no,,,12500.0,119500.0,No,48000,85000,37,26.66666667,General Finance,Consult a financial advisor,,0.363636364,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Repair, don’t replace: Fix appliances/clothing instead of buying new ones.",Save to prepay mortgages to reduce liabilities.
13/12/2024 15:15,1,Junior Sales Representative,3,140000,350000,"Salary, Pension",,Yes,no,,,72000.0,121500.0,No,156500,70 000,54,44.71428571,General Finance,Consult a financial advisor,,0.80878553,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Avoid Luxury spending: Resist splurging on cars/property without ROI.,Boost retirement contributions,"Avoid risky investments and save instead (e.g., stock market due to volatility)."
30/12/2024 12:44,1,Store keeper,2,140000,140000,"Salary, Investments, Self-owned business",,Yes,no,,,39500.0,81500.0,No,19000,"20,000",44,13.57142857,General Finance,Consult a financial advisor,,0.157024793,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
04/01/2025 23:06,1,merchandiser,4,140000,140000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,20000.0,115500.0,No,4500,"70,000",50,3.214285714,General Finance,Consult a financial advisor,,0.033210332,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Start an emergency fund. Aim for 5–6 months of expenses (even LKR 80,000 can prevent borrowing during crises).","Avoid seettu (rotating savings group). If desperate, try with a trusted group",Buy groceries in bulk with neighbours/friends and split costs—saves on unit price.
