Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,unwanted_spending,basic_needs,WMI,FRF,DSE,CFH
30/12/2024 12:48,1,Workshop manager,2,160000,420000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,53000.0,141000.0,No,226000,"60,000",47,53.80952381,General Finance,Consult a financial advisor,0.0,1.164948454,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",53000.0,141000.0,0.059318570437505505,0.6709475191700836,1.5677450937635704e-06,445158.9635178689
30/12/2024 12:26,1,Material Engineer,3,120000,240000,"Freelancing, Brand endorsements",pension,Yes,no,0.0,0.0,75000.0,162000.0,No,3000,"90,000",22,1.25,General Finance,Consult a financial advisor,0.0,0.012658228,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",75000.0,162000.0,0.00041704494320636874,0.23199198300232868,1.0353516757001566e-06,29.23835810433549
30/12/2024 13:03,1,Senior civil Engineer,4,75000,220000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,0.0,0.0,54000.0,101500.0,No,64500,20000,59,29.31818182,General Finance,Consult a financial advisor,0.0,0.414790997,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",54000.0,101500.0,0.017720330378794853,0.4758456518151984,3.676659733773242e-07,25385.42095584161
04/01/2025 23:06,1,Dancer,5,140000,250000,Salary,,Yes,no,0.0,0.0,21000.0,210000.0,Yes,19000,75000,20,7.6,General Finance,Consult a financial advisor,0.0,0.082251082,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",21000.0,210000.0,0.0028247622003291957,0.23884073745074283,4.788038685124607e-06,1947.199277970441
04/01/2025 23:06,1,Stagehand,5,160000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,33000.0,121000.0,yes,6000,70 000,53,3.75,General Finance,Consult a financial advisor,0.0,0.038961039,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",33000.0,121000.0,0.0007975321867311902,0.3640114477375452,1.010984775297079e-06,304.3667202637974
29/12/2024 17:00,0,,4,1000000,1800000,Salary,,Yes,no,0.0,0.0,105000.0,356500.0,No,1338500,"90,000",38,74.36111111,General Finance,Consult a financial advisor,0.0,2.900325027,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",105000.0,356500.0,0.023757061986312906,0.9591910408063504,6.147410174740382e-07,11969693.581048222
30/12/2024 12:44,1,Chemist,3,160000,430000,"Freelancing, Brand endorsements",pension,Yes,no,0.0,0.0,90000.0,288500.0,No,51500,80 000,47,11.97674419,General Finance,Consult a financial advisor,0.0,0.136063408,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",90000.0,288500.0,0.006349667600198128,0.3838030276099016,5.452339323234292e-07,12529.63411550807
29/12/2024 17:15,1,Sales executive,4,200000,220000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,22000.0,119500.0,No,78500,"90,000",56,35.68181818,General Finance,Consult a financial advisor,0.0,0.554770318,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",22000.0,119500.0,0.013032179838842138,0.5056183613603151,1.9705296868452965e-06,74471.25232291452
29/12/2024 17:12,1,Technical officer,4,65000,240000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,21000.0,161500.0,No,57500,90 000,22,23.95833333,General Finance,Consult a financial advisor,0.0,0.315068493,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",21000.0,161500.0,0.022979787152159793,0.42994697142653115,6.126181288753931e-06,14467.535345625964
30/12/2024 12:30,1,trainee merchandiser,4,140000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,34000.0,94000.0,No,32000,500000,30,20.0,General Finance,Consult a financial advisor,0.0,0.25,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",34000.0,94000.0,0.005115806938603889,0.3183224003232951,3.0616324132753617e-06,7205.545861475046
04/01/2025 22:30,1,contract construction worker,2,150000,240000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,34000.0,150000.0,No,56000,70 000,22,23.33333333,General Finance,Consult a financial advisor,0.0,0.304347826,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",34000.0,150000.0,0.013318544591162738,0.31126432375753654,4.730166736127008e-06,16820.95975708582
30/12/2024 12:48,0,,4,1000000,1000000,"Salary, Pension",,Yes,no,0.0,0.0,156000.0,398000.0,No,446000,50 000,37,44.6,General Finance,Consult a financial advisor,0.0,0.805054152,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",156000.0,398000.0,0.005889329392979039,0.4447522528074438,3.3603550117559615e-07,529840.1571036013
30/12/2024 12:48,1,Tyre Fitter,3,160000,230000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,49000.0,161000.0,No,20000,"25,000",57,8.695652174,General Finance,Consult a financial advisor,0.0,0.095238095,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",49000.0,161000.0,0.003346240350666921,0.3846852192261962,6.265903415633829e-07,2811.172832666183
30/12/2024 12:18,0,,2,170000,260000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,78000.0,138000.0,No,44000,300000,55,16.92307692,General Finance,Consult a financial advisor,0.0,0.203703704,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",78000.0,138000.0,0.0075428182049100765,0.3979568250703306,4.803630954765515e-07,12216.78002423913
30/12/2024 12:26,1,Stock Broker,2,65000,350000,"Salary, Business profits",pension,Yes,no,0.0,0.0,52000.0,201000.0,No,97000,65000,32,27.71428571,General Finance,Consult a financial advisor,0.0,0.383399209,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",52000.0,201000.0,0.054327287345187956,0.4556299502991004,2.389244497561696e-06,33561.59343493904
30/12/2024 12:48,1,Tyre Fitter,3,75000,120000,Salary,,No,no,0.0,0.0,9500.0,91500.0,Yes. Want to save more,19000,400000,51,15.83333333,General Finance,Consult a financial advisor,0.0,0.188118812,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",9500.0,91500.0,0.014375009529476459,0.4206697919370488,1.0655323947722445e-05,4467.553670615234
04/01/2025 23:39,0,none,3,110000,400000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,0.0,0.0,91000.0,280000.0,No,29000,170000,51,7.25,General Finance,Consult a financial advisor,0.0,0.078167116,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",91000.0,280000.0,0.005039571512324248,0.3799277166184913,4.05885115517999e-07,3476.9917654988444
30/12/2024 12:26,0,none,5,170000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,74000.0,147500.0,No,18500,90 000,33,7.708333333,General Finance,Consult a financial advisor,0.0,0.083521445,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",74000.0,147500.0,0.0014182533503187002,0.30587821861045195,7.444262239033216e-07,1646.7286486754845
30/12/2024 12:44,1,small grocery shop,3,120000,180000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,13500.0,105500.0,No,61000,65000,33,33.88888889,General Finance,Consult a financial advisor,0.0,0.512605042,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",13500.0,105500.0,0.02375691398696028,0.4942026324868668,1.3971654013472636e-05,41065.1785093157
27/12/2024 20:51,1,assistant ,4,110000,900000,"Freelancing, Brand endorsements",pension,Yes,no,0.0,0.0,87000.0,395000.0,No,418000,500000,58,46.44444444,General Finance,Consult a financial advisor,0.0,0.867219917,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",87000.0,395000.0,0.08749297358541291,0.7518793753322253,2.1941444762327452e-07,820216.3583561811
10/01/2025 20:10,1,Senior project Manager,4,120000,1800000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,197000.0,382000.0,No,1221000,"90,000",43,67.83333333,General Finance,Consult a financial advisor,0.0,2.10880829,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",197000.0,382000.0,0.3273192184126307,0.794315487855678,1.8755707842556972e-07,4610489.36676721
30/12/2024 12:18,1,mason,3,160000,250000,"Salary, Commission",pension,Yes,no,0.0,0.0,73000.0,109500.0,No,67500,35 000,36,27.0,General Finance,Consult a financial advisor,0.0,0.369863014,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",73000.0,109500.0,0.008831827304283392,0.3690973227759207,1.1318753915034873e-06,27034.04104619041
30/12/2024 12:18,0,,2,200000,200000,"Freelancing, Brand endorsements",,Yes,no,0.0,0.0,21000.0,135000.0,No,44000,60000,49,22.0,General Finance,Consult a financial advisor,0.0,0.282051282,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",21000.0,135000.0,0.012200551332785166,0.40918757179887805,5.1327253605062696e-06,20623.048336829626
,1,Process Manager,4,150000,250000,"Salary, Investments",,Yes,no,0.0,0.0,17000.0,136500.0,No,96500,"120,000",28,38.6,General Finance,Consult a financial advisor,0.0,0.628664495,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",17000.0,136500.0,0.020898778910583195,0.5448224543462403,8.85604048506598e-06,87870.69290294725
30/12/2024 12:18,1,Tyre Fitter,2,150000,150000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,32500.0,94000.0,No,23500,60000,42,15.66666667,General Finance,Consult a financial advisor,0.0,0.185770751,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",32500.0,94000.0,0.00656447186522126,0.3539918948208459,3.6678424119735204e-06,4709.68784161041
30/12/2024 12:44,1,University Lecturer,2,150000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,57000.0,244500.0,No,48500,50000,40,13.85714286,General Finance,Consult a financial advisor,0.0,0.160862355,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",57000.0,244500.0,0.010424687422671284,0.37166170888197453,1.744622540386007e-06,12668.463013074926
30/12/2024 12:44,1,Machine Operator,3,110000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,0.0,0.0,10000.0,142000.0,No,18000,80 000,29,10.58823529,General Finance,Consult a financial advisor,0.0,0.118421053,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",10000.0,142000.0,0.008133773611138456,0.31458362052824124,2.025134405922755e-05,3162.626383295352
27/12/2024 11:19,1,Senior Civil Engineer,4,180000,340000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,72000.0,133500.0,No,134500,40000,29,39.55882353,General Finance,Consult a financial advisor,0.0,0.654501217,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",72000.0,133500.0,0.012273774739315197,0.4127193731436234,1.0871986420102598e-06,101388.05101898768
30/12/2024 12:48,1,Deputy Shop Manager,2,180000,600000,"Salary, Investments, Rental income",pension,No,no,0.0,0.0,69000.0,227000.0,No,304000,280 000,23,50.66666667,General Finance,Consult a financial advisor,0.0,1.027027027,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",69000.0,227000.0,0.054942009627684425,0.5819600040148317,1.799129683310705e-06,451361.59856254206
04/01/2025 23:06,1,senior graduate teacher,2,1500000,1670000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,0.0,0.0,153000.0,374000.0,No,1143000,20 000,59,68.44311377,General Finance,Consult a financial advisor,0.0,2.168880455,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",153000.0,374000.0,0.020585200053239345,0.739904928484746,1.4554877776388222e-07,5971283.546315877
14/12/2024 15:47,1,Structural design engineer,3,65000,150000,Salary,,No,no,0.0,0.0,13000.0,111500.0,No,25500,"70,000",51,17.0,General Finance,Consult a financial advisor,0.0,0.204819277,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",13000.0,111500.0,0.01914905764308969,0.4495992483143829,6.851199840957571e-06,5984.391883566464
30/12/2024 12:37,1,Store keeper,5,160000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,38500.0,84000.0,No,37500,180000,46,23.4375,General Finance,Consult a financial advisor,0.0,0.306122449,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",38500.0,84000.0,0.004589461829556739,0.38258121825792496,1.3540632130872414e-06,12495.353561000908
04/01/2025 23:53,1,Chemical Engineer,2,170000,310000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,0.0,0.0,68000.0,100500.0,No,141500,40000,52,45.64516129,General Finance,Consult a financial advisor,0.0,0.839762611,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",68000.0,100500.0,0.028452633775621586,0.5157696264594167,7.859057323598107e-07,167900.92071219548
10/01/2025 20:14,1,Customer Rel. Manager,4,70000,240000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,64000.0,102000.0,No,74000,"75,000",27,30.83333333,General Finance,Consult a financial advisor,0.0,0.445783133,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",64000.0,102000.0,0.01716974283392758,0.3672728392384716,1.2288812461033123e-06,20758.280656299878
30/12/2024 12:30,1,Compliance Specialist,4,150000,500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,89000.0,306000.0,No,105000,80 000,24,21.0,General Finance,Consult a financial advisor,0.0,0.265822785,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",89000.0,306000.0,0.00959661765455852,0.3392085713754194,7.84881668045725e-07,36928.26570553352
30/12/2024 12:18,1,senior chemist,3,120000,170000,"Salary, Investments, Freelancing",pension,Yes,no,0.0,0.0,12000.0,97000.0,No,61000,75000,34,35.88235294,General Finance,Consult a financial advisor,0.0,0.559633028,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",12000.0,97000.0,0.025385532466337686,0.5145511167434149,1.6287758470763133e-05,45352.524454106664
30/12/2024 12:37,0,none,2,75000,400000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,71000.0,249500.0,No,79500,40000,35,19.875,General Finance,Consult a financial advisor,0.0,0.248049922,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",71000.0,249500.0,0.031733659817751836,0.4047378745409237,1.4239630749471062e-06,21053.40314120998
30/12/2024 13:03,1,E-Commerce Manager,5,200000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,17000.0,139000.0,No,44000,"60,000",33,22.0,General Finance,Consult a financial advisor,0.0,0.282051282,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",17000.0,139000.0,0.006095140657896343,0.36110223673753167,6.7099426010889204e-06,18726.663547049127
04/01/2025 23:06,1,Structural design engineer,2,180000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,40000.0,155000.0,No,5000,200000,44,2.5,General Finance,Consult a financial advisor,0.0,0.025641026,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",40000.0,155000.0,0.0010529523282470055,0.33857325011738243,2.318613818175431e-06,172.01291636702118
30/12/2024 12:44,1,Chemical Engineer,3,1500000,1700000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,172000.0,177500.0,No,1350500,"25,000",37,79.44117647,General Finance,Consult a financial advisor,0.0,3.864091559,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",172000.0,177500.0,0.015621984829413557,0.7285201661840963,3.760033443146571e-07,9775306.768190254
30/12/2024 12:18,1,HR Manager,2,180000,180000,"Freelancing, Brand endorsements",,Yes,no,0.0,0.0,38000.0,75000.0,No,67000,500000,25,37.22222222,General Finance,Consult a financial advisor,0.0,0.592920354,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",38000.0,75000.0,0.013242867517469496,0.3348779357491104,4.159068233404175e-06,32193.975836202993
04/01/2025 22:47,1,Complaints Dept. Clerk,3,15000,1800000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,152000.0,283000.0,No,1365000,"30,000",58,75.83333333,General Finance,Consult a financial advisor,0.0,3.137931034,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",152000.0,283000.0,365883077.5107688,0.963084042689121,1.1340991368216928e-07,1455511.681165741
05/01/2025 00:25,1,Businessman,2,600000,600000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,58000.0,329000.0,No,213000,"60,000",57,35.5,General Finance,Consult a financial advisor,0.0,0.550387597,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",58000.0,329000.0,0.013518958229387302,0.4985272953660713,6.884979817182324e-07,249942.43013701655
10/01/2025 19:40,1,Fashion Designer,5,50000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,0.0,0.0,47000.0,147500.0,No,5500,"90,000",38,2.75,General Finance,Consult a financial advisor,0.0,0.028277635,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",47000.0,147500.0,0.0016737247690108298,0.32386930463421076,1.1649947233423473e-06,99.45777412293388
30/12/2024 12:48,1,Stock Broker,4,100000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,38000.0,152500.0,No,9500,80000,48,4.75,General Finance,Consult a financial advisor,0.0,0.049868766,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",38000.0,152500.0,0.002153092894634677,0.3580742189973268,1.3826174180113248e-06,566.4665865372957
30/12/2024 12:23,1,Internal Auditor,4,270000,270000,Freelancing,pension,No,no,0.0,0.0,45000.0,195500.0,No,29500,300000,23,10.92592593,General Finance,Consult a financial advisor,0.0,0.122661123,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",45000.0,195500.0,0.0020532436391499037,0.25382183678204856,2.0948764965400927e-06,3846.0723685241264
