Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,How much do you save monthly?,fam total spent,alone total spent,Age,Risk_proxy_returns,age range,"less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90",,,,,,,,Advice 2,Advice 3
30/12/2024 12:26,1,Fashion Designer,3,170000,240000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,49000,130500,60500,"179,500",,37,0.337047354,,,,,,,,,,,,,
04/01/2025 23:10,1,Restaurant Manager,2,120000,150000,"Salary, Freelancing",pension,No,no,,,19500,79000,51500,"98,500",,38,0.52284264,,,,,,,,,,,,,
30/12/2024 12:34,1,Machine Operator,5,150000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,30000,131500,18500,"161,500",,31,0.114551084,,,,,,,,,,,,,
04/01/2025 23:06,1,Retired production manager,3,160000,280000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,54000,130500,95500,"184,500",,46,0.517615176,,,,,,,,,,,,,
30/12/2024 12:37,1,Senior Civil Engineer,4,130000,140000,Salary,pension,Yes,no,,,37000,94000,9000,"131,000",,41,0.06870229,,,,,,,,,,,,,
29/12/2024 17:12,1,Procurement Specialist,3,170000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,54000,138500,7500,"192,500",,53,0.038961039,,,,,,,,,,,,,
10/01/2025 19:40,1,Sales Manager,4,350000,350000,"Salary, Commission, Investments",pension,Yes,no,,,73000,262000,15000,"335,000",,57,0.044776119,,,,,,,,,,,,,
30/12/2024 12:48,1,Chemical Lab Technician,3,60000,200000,"Salary, Pension",,Yes,no,,,68000,129000,3000,"197,000",,42,0.015228426,,,,,,,,,,,,,
04/01/2025 23:06,1,E-Commerce Specialist,3,150000,220000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,67000,102500,50500,"169,500",,43,0.297935103,,,,,,,,,,,,,
04/01/2025 22:47,1,Technical officer,2,100000,400000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,48000,230500,121500,"278,500",,38,0.436265709,,,,,,,,,,,,,
10/01/2025 19:40,1,Mechatronics Technician,1,150000,150000,"Salary, Commission",pension,Yes,yes,38500,59000,,,52500,,"97,500",25,0.538461538,,,,,,,,,,,,,
,1,Internal Auditor,3,125000,240000,"Salary, Investments",,Yes,no,,,22000,188000,30000,"210,000",,22,0.142857143,,,,,,,,,,,,,
30/12/2024 12:26,1,Fashion Designer,2,160000,260000,"Salary, Investments",pension,Yes,no,,,38000,192000,30000,"230,000",,45,0.130434783,,,,,,,,,,,,,
30/12/2024 12:30,1,assistant ,3,1500000,1500000,"Salary, Pension",,Yes,no,,,139000,315000,1046000,"454,000",,39,2.303964758,,,,,,,,,,,,,
30/12/2024 12:59,1,Procurement Specialist,2,100000,140000,"Salary, Self-owned business",pension,No,no,,,21000,109500,9500,"130,500",,57,0.072796935,,,,,,,,,,,,,
30/12/2024 12:48,0,,4,130000,500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,71000,238500,190500,"309,500",,29,0.615508885,,,,,,,,,,,,,
04/01/2025 23:06,1,lawyer,2,140000,190000,"Salary, Freelancing",,Yes,no,,,77000,52500,60500,"129,500",,44,0.467181467,,,,,,,,,,,,,
29/12/2024 17:00,1,assistant ,2,15000,220000,"Salary, Investments, Rental income",pension,Yes,no,,,27000,166000,27000,"193,000",,54,0.139896373,,,,,,,,,,,,,
30/12/2024 12:37,0,none,4,125000,160000,"Salary, Investments, Rental income",pension,Yes,no,,,31500,95000,33500,"126,500",,43,0.264822134,,,,,,,,,,,,,
30/12/2024 12:44,1,Workshop manager,5,160000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,32000,102000,26000,"134,000",,40,0.194029851,,,,,,,,,,,,,
30/12/2024 12:44,1,merchandiser,2,15000,180000,"Salary, Self-owned business",,Yes,no,,,21000,111000,48000,"132,000",,53,0.363636364,,,,,,,,,,,,,
30/12/2024 12:59,1,Senior Civil Engineer,4,250000,250000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,60000,174500,15500,"234,500",,37,0.066098081,,,,,,,,,,,,,
14/12/2024 15:51,1,Tyre Fitter,3,130000,190000,"Salary, Investments, Self-owned business",,Yes,no,,,79000,92000,19000,"171,000",,38,0.111111111,,,,,,,,,,,,,
29/12/2024 17:15,1,Senior insurance Executive,4,170000,380000,"Freelancing, Brand endorsements",pension,Yes,no,,,73000,306500,500,"379,500",,22,0.001317523,,,,,,,,,,,,,
27/12/2024 20:51,1,IT Manager,3,1500000,1670000,"Freelancing, Brand endorsements",,Yes,no,,,198000,173000,1299000,"371,000",,25,3.501347709,,,,,,,,,,,,,
30/12/2024 12:48,1,Store keeper,3,160000,170000,Salary,pension,No,no,,,10500,155500,4000,"166,000",,39,0.024096386,,,,,,,,,,,,,
30/12/2024 12:34,0,,2,60000,160000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,10000,81500,68500,"91,500",,41,0.74863388,,,,,,,,,,,,,
,1,Agricultural Engineer,4,95000,180000,"Salary, Self-owned business",Crop sales,Yes,no,,,23500,102500,54000,"126,000",,52,0.428571429,,,,,,,,,,,,,
04/01/2025 23:53,1,assistant ,3,140000,180000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,11500,113500,55000,"125,000",,33,0.44,,,,,,,,,,,,,
30/12/2024 12:23,1,IT Manager,4,150000,150000,"Freelancing, Brand endorsements",,No,no,,,15000,133000,2000,"148,000",,28,0.013513514,,,,,,,,,,,,,
30/12/2024 12:48,1,Tyre Fitter,3,140000,230000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,47000,123000,60000,"170,000",,44,0.352941176,,,,,,,,,,,,,
04/01/2025 22:30,1,Stock Broker,4,60000,1300000,"Salary, Pension",pension,Yes,no,,,97000,332000,871000,"429,000",,35,2.03030303,,,,,,,,,,,,,
04/01/2025 22:47,1,Store keeper,4,160000,280000,"Salary, Pension",Vehicle bonuses,Yes,no,,,68000,151000,61000,"219,000",,26,0.278538813,,,,,,,,,,,,,
30/12/2024 12:44,1,Hotel Manager,3,150000,190000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,46000,104000,40000,"150,000",,30,0.266666667,,,,,,,,,,,,,
04/01/2025 22:47,1,Senior insurance Executive,2,65000,250000,"Salary, Business profits",,No,no,,,79000,78500,92500,"157,500",,46,0.587301587,,,,,,,,,,,,,
,1,Account Manager,4,150000,250000,Salary,pension,Yes,no,,,42000,140500,67500,"182,500",,59,0.369863014,,,,,,,,,,,,,
30/12/2024 12:18,1,Expert Shop Assistant,3,150000,180000,"Salary, Investments, Rental income",,Yes,no,,,12000,132000,36000,"144,000",,36,0.25,,,,,,,,,,,,,
30/12/2024 12:59,0,,4,180000,180000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,26000,103000,51000,"129,000",,24,0.395348837,,,,,,,,,,,,,
30/12/2024 12:30,1,Vehicle Body Repairer,3,15000,220000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,21000,173000,26000,"194,000",,48,0.134020619,,,,,,,,,,,,,
29/12/2024 17:00,0,,3,110000,240000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,28000,168000,44000,"196,000",,29,0.224489796,,,,,,,,,,,,,
30/12/2024 12:59,1,Senior project Manager,3,140000,140000,"Salary, Investments, Self-owned business",pension,Yes,no,,,15000,83500,41500,"98,500",,44,0.421319797,,,,,,,,,,,,,
30/12/2024 12:34,1,Machine Operator,4,160000,160000,"Salary, Freelancing",,Yes,no,,,15500,108500,36000,"124,000",,43,0.290322581,,,,,,,,,,,,,
30/12/2024 12:59,0,unemployed,4,60000,100000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,10000,89000,1000,"99,000",,31,0.01010101,,,,,,,,,,,,,
04/01/2025 22:47,1,Finance Manager,4,140000,240000,"Salary, Commission",,Yes,no,,,48000,155000,37000,"203,000",,24,0.18226601,,,,,,,,,,,,,
30/12/2024 12:44,1,IT Manager,2,160000,350000,Freelancing,pension,Yes,no,,,77000,82000,191000,"159,000",,48,1.201257862,,,,,,,,,,,,,
30/12/2024 12:34,1,Procurement Specialist,3,150000,150000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,27000,99000,24000,"126,000",,54,0.19047619,,,,,,,,,,,,,
30/12/2024 12:44,0,Retired,3,180000,180000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,30000,125500,24500,"155,500",,42,0.15755627,,,,,,,,,,,,,
30/12/2024 12:37,1,lawyer,3,130000,180000,"Freelancing, Brand endorsements",,Yes,no,,,23500,151000,5500,"174,500",,51,0.031518625,,,,,,,,,,,,,
30/12/2024 12:44,1,mason,2,150000,250000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,19000,165500,65500,"184,500",,59,0.35501355,,,,,,,,,,,,,
,1,Procurement Specialist,1,350000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,yes,27000,78000,,,245000,,"105,000",38,2.333333333,,,,,,,,,,,,,
30/12/2024 12:59,1,Technical officer,3,140000,240000,Salary,pension,Yes,no,,,78000,95500,66500,"173,500",,44,0.383285303,,,,,,,,,,,,,
30/12/2024 12:30,1,Warehouse Manager,2,60000,250000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,63000,124500,62500,"187,500",,56,0.333333333,,,,,,,,,,,,,
29/12/2024 17:12,1,lawyer,4,170000,220000,"Freelancing, Brand endorsements",pension,Yes,no,,,20000,156000,44000,"176,000",,20,0.25,,,,,,,,,,,,,
30/12/2024 12:34,0,,3,180000,180000,"Salary, Business profits",pension,Yes,no,,,14000,118500,47500,"132,500",,32,0.358490566,,,,,,,,,,,,,
04/01/2025 23:10,1,Forman (Government),2,1500000,1500000,"Salary, Freelancing",pension,Yes,no,,,80000,375500,1044500,"455,500",,31,2.293084523,,,,,,,,,,,,,
,1,Businessman,3,200000,200000,Salary,,No,no,,,34000,134500,31500,"168,500",,56,0.18694362,,,,,,,,,,,,,
30/12/2024 12:34,0,none,2,65000,170000,"Salary, Business profits",pension,Yes,no,,,25500,125000,19500,"150,500",,31,0.129568106,,,,,,,,,,,,,
30/12/2024 12:48,1,Workshop manager,4,200000,450000,"Salary, Pension",,Yes,no,,,80000,310000,60000,"390,000",,55,0.153846154,,,,,,,,,,,,,
30/12/2024 12:34,1,Hotel Manager,3,1500000,1500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,134000,303000,1063000,"437,000",,57,2.432494279,,,,,,,,,,,,,
04/01/2025 23:10,1,Forman (Government),2,140000,140000,"Salary, Pension",,Yes,no,,,19000,113000,8000,"132,000",,28,0.060606061,,,,,,,,,,,,,
13/12/2024 14:50,1,Deputy Shop Manager,5,250000,260000,"Investments (fixed deposits, stocks etc), Salary",Studio projects,No,no,,,42000,213500,4500,"255,500",,33,0.017612524,,,,,,,,,,,,,
04/01/2025 23:46,1,Complaints Dept. Clerk,4,200000,200000,"Salary, Commission, Investments",,No,no,,,52000,136500,11500,"188,500",,54,0.061007958,,,,,,,,,,,,,
30/12/2024 12:44,1,Fashion Designer,4,1500000,1500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,232000,391000,877000,"623,000",,51,1.407704655,,,,,,,,,,,,,
30/12/2024 12:18,1,University Lecturer,3,60000,240000,"Salary, Business profits",pension,Yes,no,,,16000,152500,71500,"168,500",,22,0.424332344,,,,,,,,,,,,,
,1,Product Owner,2,180000,300000,"Salary, Freelancing",Consulting,Yes,no,,,68000,134500,97500,"202,500",,49,0.481481481,,,,,,,,,,,,,
,1,Stagehand,5,160000,450000,"Salary, Pension",,No,no,,,43000,357500,49500,"400,500",,26,0.123595506,,,,,,,,,,,,,
04/01/2025 23:06,1,Warehouse Manager,4,130000,300000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,32000,130000,138000,"162,000",,20,0.851851852,,,,,,,,,,,,,
13/12/2024 15:36,1,lawyer,4,150000,230000,"Salary, Self-owned business",,No,no,,,28000,188000,14000,"216,000",,39,0.064814815,,,,,,,,,,,,,
29/12/2024 17:12,1,Window Dresser,4,1500000,1500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,192000,330500,977500,"522,500",,44,1.870813397,,,,,,,,,,,,,
30/12/2024 13:03,1,Doctor,2,160000,160000,Salary,,Yes,no,,,35500,118000,6500,"153,500",,52,0.042345277,,,,,,,,,,,,,
13/12/2024 14:35,1,Warehouse Manager,5,70000,220000,"Salary, Investments, Self-owned business",pension,Yes,no,,,58000,151500,10500,"209,500",,54,0.050119332,,,,,,,,,,,,,
10/01/2025 20:10,1,Expert Shop Assistant,4,150000,170000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,20000,106000,44000,"126,000",,43,0.349206349,,,,,,,,,,,,,
04/01/2025 22:47,1,Assistant Resident Engineer,5,270000,370000,Salary,,Yes,no,,,46000,286500,37500,"332,500",,33,0.112781955,,,,,,,,,,,,,
30/12/2024 12:23,1,Deputy General Manager (Construction),3,160000,250000,Freelancing,pension,No,no,,,17000,121500,111500,"138,500",,58,0.805054152,,,,,,,,,,,,,
30/12/2024 12:18,1,Chemist,2,120000,1800000,"Salary, Self-owned business",pension,Yes,no,,,114000,336500,1349500,"450,500",,53,2.995560488,,,,,,,,,,,,,
04/01/2025 22:47,1,Structural design engineer,5,150000,170000,"Salary, Investments, Freelancing",pension,Yes,no,,,31000,113000,26000,"144,000",,37,0.180555556,,,,,,,,,,,,,
30/12/2024 12:44,1,mason,3,150000,150000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,19500,123000,7500,"142,500",,21,0.052631579,,,,,,,,,,,,,
30/12/2024 12:26,1,Maintenance Engineer,2,150000,170000,"Freelancing, Brand endorsements",pension,Yes,no,,,30500,124500,15000,"155,000",,57,0.096774194,,,,,,,,,,,,,
30/12/2024 12:30,0,unemployed,4,160000,160000,"Salary, Self-owned business",,Yes,no,,,31000,114500,14500,"145,500",,36,0.099656357,,,,,,,,,,,,,
04/01/2025 23:06,1,Designer,4,1500000,1500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,94000,387500,1018500,"481,500",,42,2.115264798,,,,,,,,,,,,,
30/12/2024 12:59,1,Tyre Fitter,2,75000,160000,"Freelancing, Brand endorsements",pension,Yes,no,,,22500,82500,55000,"105,000",,52,0.523809524,,,,,,,,,,,,,
30/12/2024 12:37,1,Lighting Technician,3,150000,260000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,34000,198500,27500,"232,500",,47,0.11827957,,,,,,,,,,,,,
30/12/2024 12:23,1,senior graduate teacher,2,130000,130000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,34500,73000,22500,"107,500",,34,0.209302326,,,,,,,,,,,,,
30/12/2024 12:37,1,Businessman,2,270000,270000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,52000,187500,30500,"239,500",,30,0.127348643,,,,,,,,,,,,,
30/12/2024 12:37,1,University Lecturer,4,140000,180000,"Salary, Investments, Self-owned business",pension,Yes,no,,,28000,126500,25500,"154,500",,42,0.165048544,,,,,,,,,,,,,
04/01/2025 22:30,1,Junior Sales Representative,2,200000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,46000,74000,80000,"120,000",,32,0.666666667,,,,,,,,,,,,,
30/12/2024 12:23,1,Vehicle Body Repairer,3,160000,750000,"Salary, Investments, Rental income",pension,Yes,no,,,184000,159000,407000,"343,000",,30,1.186588921,,,,,,,,,,,,,
04/01/2025 22:47,1,Draftsman,3,110000,240000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,37000,139500,63500,"176,500",,55,0.359773371,,,,,,,,,,,,,
04/01/2025 22:47,1,Housewife,4,150000,160000,"Salary, Pension",Repairs,No,no,,,35000,105500,19500,"140,500",,57,0.138790036,,,,,,,,,,,,,
30/12/2024 12:48,1,Structural design engineer,4,150000,210000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,20000,106500,83500,"126,500",,46,0.660079051,,,,,,,,,,,,,
04/01/2025 22:47,1,Compliance Specialist,3,70000,1300000,"Salary, Business profits",,No,no,,,181000,355500,763500,"536,500",,37,1.423112768,,,,,,,,,,,,,
29/12/2024 17:15,1,assistant ,2,65000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,77000,102000,21000,"179,000",,59,0.117318436,,,,,,,,,,,,,
30/12/2024 12:44,1,E-Commerce Specialist,5,120000,250000,"Salary, Freelancing",,Yes,no,,,68000,160500,21500,"228,500",,57,0.094091904,,,,,,,,,,,,,
10/01/2025 20:23,1,Senior civil Engineer,4,150000,150000,"Salary, Investments, Rental income",pension,Yes,no,,,38500,107500,4000,"146,000",,53,0.02739726,,,,,,,,,,,,,
10/01/2025 20:14,1,Secretary,4,170000,170000,"Freelancing, Brand endorsements",pension,Yes,no,,,37000,103500,29500,"140,500",,41,0.209964413,,,,,,,,,,,,,
04/01/2025 23:53,0,Retired,4,15000,750000,"Salary, Self-owned business",pension,Yes,no,,,168000,306500,275500,"474,500",,37,0.58061117,,,,,,,,,,,,,
10/01/2025 19:40,1,Internal Auditor,4,130000,500000,"Freelancing, Brand endorsements",Graphic design gigs,Yes,no,,,96000,312500,91500,"408,500",,37,0.223990208,,,,,,,,,,,,,
30/12/2024 12:59,1,Store keeper,4,130000,240000,"Salary, Investments, Freelancing",pension,No,no,,,74000,134500,31500,"208,500",,32,0.151079137,,,,,,,,,,,,,
04/01/2025 23:46,1,Vehicle Body Repairer,2,65000,350000,"Salary, Pension",pension,Yes,no,,,60000,92500,197500,"152,500",,58,1.295081967,,,,,,,,,,,,,
29/12/2024 17:00,1,contract construction worker,4,250000,900000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,186000,252500,461500,"438,500",,35,1.052451539,,,,,,,,,,,,,
30/12/2024 13:03,1,Compliance Specialist,2,150000,180000,"Salary, Commission, Investments",pension,Yes,no,,,10500,143500,26000,"154,000",,27,0.168831169,,,,,,,,,,,,,
30/12/2024 12:37,0,,3,120000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,34000,108000,38000,"142,000",,53,0.267605634,,,,,,,,,,,,,
30/12/2024 12:48,1,Designer,5,140000,140000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,29500,90000,20500,"119,500",,48,0.171548117,,,,,,,,,,,,,
30/12/2024 12:26,1,lawyer,5,70000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,52000,127500,20500,"179,500",,25,0.114206128,,,,,,,,,,,,,
13/12/2024 14:38,1,-,4,40000,40000,pension,pension,No,no,,,6500,,33500,"6,500",,57,5.153846154,,,,,,,,,,,,,
04/01/2025 23:10,1,small grocery shop,5,70000,170000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,20500,127500,22000,"148,000",,55,0.148648649,,,,,,,,,,,,,
04/01/2025 23:46,1,Warehouse Manager,3,120000,140000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,31500,95000,13500,"126,500",,45,0.106719368,,,,,,,,,,,,,
04/01/2025 23:10,1,Cleark (Government),4,160000,160000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,31000,108500,20500,"139,500",,37,0.146953405,,,,,,,,,,,,,
27/12/2024 20:54,1,Draftsperson,2,15000,30000,Salary,,Yes,no,,,5500,,24500,"5,500",,30,4.454545455,,,,,,,,,,,,,
30/12/2024 12:59,1,Chairman ((Government),4,130000,240000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,59000,104500,76500,"163,500",,46,0.467889908,,,,,,,,,,,,,
04/01/2025 22:47,1,Chemical Lab Technician,3,75000,200000,"Salary, Investments, Rental income",pension,No,no,,,78000,99500,22500,"177,500",,49,0.126760563,,,,,,,,,,,,,
30/12/2024 12:30,1,Secretary,3,200000,900000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,142000,309000,449000,"451,000",,37,0.99556541,,,,,,,,,,,,,
10/01/2025 19:43,1,Supervisor,2,250000,250000,"Salary, Investments, Rental income",pension,Yes,no,,,22000,162000,66000,"184,000",,23,0.358695652,,,,,,,,,,,,,
30/12/2024 12:18,1,Secretary,3,170000,170000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,39500,92000,38500,"131,500",,25,0.292775665,,,,,,,,,,,,,
30/12/2024 12:30,1,Chairman ((Government),3,120000,200000,Salary,,Yes,no,,,16000,149500,34500,"165,500",,41,0.208459215,,,,,,,,,,,,,
10/01/2025 19:54,1,Stock Broker,2,270000,300000,"Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,21000,161500,117500,"182,500",,21,0.643835616,,,,,,,,,,,,,
27/12/2024 20:57,0,,2,140000,270000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,18000,246000,6000,"264,000",,59,0.022727273,,,,,,,,,,,,,
